Order_ID,User_ID,Dish_ID,Dish_Name,Ingredients_List,Dish_Rating,Order_Date,Quantity,Order_Price,Delivery_Location,User_Age,User_Gender,User_Preferences,Month,Season,Vendor_ID,Cluster
72,109,1465,Matar Paneer,"Paneer, Peas, Tomatoes",1.1,2024-07-04,3,135,Amroha,22,Male,1,Jul,2,V1,0
56,113,1244,Masoor Dal,"Red Lentils, Tomatoes",4.2,2024-02-19,4,129,Gurgaon,37,Female,1,Feb,1,V2,0
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvananthapuram,40,Male,1,Aug,0,V9,0
64,140,1124,Roti,"Wheat Flour, Water, Ghee",1.4,2024-09-06,3,73,Gudivada,37,Male,1,Sep,0,V8,0
14,131,1381,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.5,2024-04-24,5,136,Darbhanga,48,Female,1,Apr,1,V1,0
197,133,1021,Chawal,"Rice, Water",4.2,2024-06-22,5,69,Kavali,44,Male,1,Jun,1,V2,0
174,102,1114,Chicken Curry,"Chicken, Tomatoes",1.7,2024-09-07,5,67,Fatehpur,27,Male,0,Sep,0,V9,1
68,125,1413,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.6,2024-07-13,1,81,Chandrapur,40,Male,1,Jul,0,V3,0
65,100,1417,Thepla,"Wheat Flour, Fenugreek Leaves",1.9,2024-07-01,1,90,Amritsar,45,Male,1,Jul,0,V7,0
168,135,1469,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-01-24,1,176,Davanagere,39,Male,1,Jan,2,V10,0
44,142,1253,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.4,2024-04-09,3,186,Munger,30,Female,1,Apr,2,V10,0
110,103,1355,Chawal,"Rice, Water",4.3,2024-01-08,4,193,Proddatur,37,Female,1,Jan,0,V2,0
24,101,1485,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",4.9,2024-04-14,4,199,Indore,30,Male,1,Apr,0,V4,0
145,115,1373,Matar Paneer,"Paneer, Peas, Tomatoes",4.0,2024-05-10,3,110,Thrissur,42,Male,1,May,2,V3,0
49,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,0,Jul,1,V1,1
47,143,1246,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",4.9,2024-07-14,3,57,Amaravati,50,Female,1,Jul,1,V3,0
175,100,1471,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-03-29,1,111,Sonipat,38,Male,1,Mar,2,V4,0
83,106,1049,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.3,2024-09-12,1,198,Machilipatnam,40,Female,1,Sep,2,V7,0
51,125,1461,Dosa,"Rice, Urad Dal, Potatoes",1.2,2024-05-21,2,90,Bathinda,42,Male,1,May,1,V7,0
102,133,1254,Chicken Curry,"Chicken, Tomatoes",1.7,2024-03-12,5,192,Gorakhpur,40,Female,0,Mar,1,V8,1
138,127,1060,Korma,"Meat or Vegetables, Yogurt",4.0,2024-01-26,1,187,Bardhaman,42,Male,0,Jan,2,V3,1
117,114,1414,Thepla,"Wheat Flour, Fenugreek Leaves",2.7,2024-03-04,4,146,Aurangabad,26,Female,1,Mar,2,V1,0
157,106,1178,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.0,2024-03-16,4,128,Gorakhpur,48,Male,1,Mar,1,V9,0
104,121,1146,Haldi Ki Sabzi,"Turmeric Root, Yogurt",4.6,2024-01-21,4,66,Sambhal,48,Male,1,Jan,1,V5,0
190,133,1336,Dosa,"Rice, Urad Dal, Potatoes",1.8,2024-08-31,2,137,Narasaraopet,40,Male,1,Aug,0,V1,0
89,130,1275,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-01-04,2,69,Jaunpur,35,Female,1,Jan,0,V8,0
136,112,1133,Masoor Dal,"Red Lentils, Tomatoes",1.1,2024-01-24,5,85,Bhubaneswar,28,Female,1,Jan,1,V8,0
86,148,1197,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.6,2024-07-08,2,79,Pune,35,Female,1,Jul,0,V8,0
189,116,1077,Palak Paneer,"Spinach, Paneer, Tomatoes",1.8,2024-07-15,1,72,Jehanabad,24,Female,1,Jul,0,V7,0
132,121,1043,Mutton Keema,Minced Mutton,2.6,2024-07-02,2,181,Korba,47,Female,0,Jul,1,V3,1
24,101,1485,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",4.9,2024-04-14,4,199,Indore,30,Male,1,Apr,0,V4,0
124,101,1075,Matar Paneer,"Paneer, Peas, Tomatoes",4.9,2024-09-04,3,79,Bhopal,40,Male,1,Sep,2,V2,0
125,125,1028,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-02-15,2,160,Delhi,49,Female,1,Feb,0,V3,0
92,133,1356,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-07-29,4,193,Mau,30,Female,1,Jul,0,V5,0
140,105,1137,Mutton Keema,Minced Mutton,3.4,2024-04-07,2,156,Maheshtala,25,Female,0,Apr,0,V4,1
119,123,1074,Haldi Ki Sabzi,"Turmeric Root, Yogurt",1.3,2024-08-29,2,83,Tadepalligudem,47,Female,1,Aug,1,V3,0
106,127,1335,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.5,2024-03-21,1,71,Alwar,38,Female,1,Mar,2,V8,0
117,114,1414,Thepla,"Wheat Flour, Fenugreek Leaves",2.7,2024-03-04,4,146,Aurangabad,26,Female,1,Mar,2,V1,0
195,130,1493,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-04-19,3,69,Nadiad,23,Male,1,Apr,1,V4,0
87,146,1071,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.2,2024-04-29,1,159,Surendranagar Dudhrej,44,Female,1,Apr,0,V2,0
32,121,1455,Egg Curry,"Eggs, Tomatoes",2.2,2024-06-30,1,123,Chennai,36,Female,0,Jun,2,V4,0
131,146,1153,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-07-02,3,160,Muzaffarpur,40,Female,1,Jul,2,V10,0
119,123,1074,Haldi Ki Sabzi,"Turmeric Root, Yogurt",1.3,2024-08-29,2,83,Tadepalligudem,47,Female,1,Aug,1,V3,0
194,116,1354,Idli,"Red Lentils, Water, Ghee",4.0,2024-09-19,2,143,Sasaram,20,Male,1,Sep,2,V1,0
139,140,1413,Chawal,"Rice, Water",2.7,2024-07-22,5,175,Katihar,31,Male,1,Jul,0,V1,0
65,100,1417,Thepla,"Wheat Flour, Fenugreek Leaves",1.9,2024-07-01,1,90,Amritsar,45,Male,1,Jul,0,V7,0
186,115,1305,Chawal,"Rice, Water",2.2,2024-05-04,2,104,Proddatur,20,Male,1,May,1,V5,0
114,114,1448,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",2.6,2024-05-04,2,150,Purnia,29,Male,1,May,0,V7,0
98,144,1159,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",2.8,2024-05-30,3,98,Nagaon,44,Male,1,May,1,V8,0
158,143,1229,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-03-10,1,154,Aurangabad,24,Female,1,Mar,2,V7,0
68,125,1413,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.6,2024-07-13,1,81,Chandrapur,40,Male,1,Jul,0,V3,0
147,130,1228,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",1.1,2024-03-08,1,157,Phusro,31,Male,1,Mar,2,V3,0
69,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,0,Jul,1,V1,1
197,133,1021,Chawal,"Rice, Water",4.2,2024-06-22,5,69,Kavali,44,Male,1,Jun,1,V2,0
8,122,1395,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.0,2024-06-19,2,118,Gangtok,46,Male,1,Jun,0,V2,0
70,128,1005,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.7,2024-07-24,3,55,Jalna,31,Male,1,Jul,1,V8,0
142,119,1047,Chawal,"Rice, Water",2.9,2024-04-13,4,79,Sangli-Miraj & Kupwad,44,Female,1,Apr,0,V4,0
158,143,1229,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-03-10,1,154,Aurangabad,24,Female,1,Mar,2,V7,0
166,138,1491,Dal Tadka,"Yellow Lentils, Tomatoes",4.2,2024-02-03,5,145,Panipat,44,Female,1,Feb,0,V6,0
172,110,1360,Chawal,"Rice, Water",1.3,2024-06-13,3,127,Warangal,40,Female,1,Jun,0,V5,0
145,115,1373,Matar Paneer,"Paneer, Peas, Tomatoes",4.0,2024-05-10,3,110,Thrissur,42,Male,1,May,2,V3,0
69,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,0,Jul,1,V1,1
65,100,1417,Thepla,"Wheat Flour, Fenugreek Leaves",1.9,2024-07-01,1,90,Amritsar,45,Male,1,Jul,0,V7,0
95,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,1,Jul,2,V4,0
139,140,1413,Chawal,"Rice, Water",2.7,2024-07-22,5,175,Katihar,31,Male,1,Jul,0,V1,0
151,127,1233,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-07-10,4,77,Katni,34,Male,1,Jul,1,V6,0
12,141,1294,Rajma Chawal,"Kidney Beans, Rice",1.4,2024-08-21,1,177,Muzaffarpur,23,Male,1,Aug,0,V4,0
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,1,Apr,2,V8,0
173,122,1425,Pulao,"Basmati Rice, Mixed Vegetables",1.1,2024-01-24,4,186,Muzaffarnagar,45,Female,1,Jan,2,V3,0
108,114,1182,Masoor Dal,"Red Lentils, Tomatoes",3.4,2024-02-12,5,73,Rajkot,39,Female,1,Feb,0,V10,0
158,143,1229,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-03-10,1,154,Aurangabad,24,Female,1,Mar,2,V7,0
66,134,1449,Thepla,"Wheat Flour, Fenugreek Leaves",4.7,2024-01-01,1,103,Akola,39,Female,1,Jan,0,V4,0
13,135,1366,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-03-17,2,175,Rewa,25,Female,0,Mar,0,V2,1
37,146,1259,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.0,2024-07-14,3,181,Nagaon,40,Male,1,Jul,1,V8,0
105,101,1487,Biryani,"Basmati Rice, Chicken or Vegetables",3.8,2024-01-03,3,74,Hazaribagh,25,Male,0,Jan,1,V2,1
38,138,1065,Biryani,"Basmati Rice, Chicken or Vegetables",3.1,2024-05-27,2,53,Bidhannagar,23,Female,0,May,1,V3,1
193,115,1156,Fish Fry,Fish,2.0,2024-05-07,1,156,Jammu,41,Male,0,May,0,V1,1
84,140,1221,Korma,"Meat or Vegetables, Yogurt",4.7,2024-07-20,5,143,Malda,48,Male,0,Jul,0,V10,1
3,106,1337,Thepla,"Wheat Flour, Fenugreek Leaves",4.4,2024-03-02,3,98,Bettiah,38,Female,1,Mar,0,V3,0
53,106,1191,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",4.6,2024-02-22,5,93,Gaya,35,Female,1,Feb,2,V8,0
110,103,1355,Chawal,"Rice, Water",4.3,2024-01-08,4,193,Proddatur,37,Female,1,Jan,0,V2,0
7,122,1000,Fish Fry,Fish,3.8,2024-04-10,1,120,Imphal,32,Female,0,Apr,2,V8,1
198,129,1486,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-05-03,2,74,Belgaum,47,Female,1,May,1,V7,0
193,115,1156,Fish Fry,Fish,2.0,2024-05-07,1,156,Jammu,41,Male,0,May,0,V1,1
181,149,1412,Thepla,"Wheat Flour, Fenugreek Leaves",2.3,2024-07-13,3,141,Kakinada,34,Female,1,Jul,2,V10,0
112,132,1115,Sarson Ka Saag,"Mustard Greens, Spinach",1.1,2024-03-30,2,122,Jamalpur,26,Female,1,Mar,1,V4,0
34,129,1158,Dosa,"Rice, Urad Dal, Potatoes",3.3,2024-03-11,3,83,Ajmer,20,Female,1,Mar,2,V10,0
193,115,1156,Fish Fry,Fish,2.0,2024-05-07,1,156,Jammu,41,Male,0,May,0,V1,1
199,132,1123,Masoor Dal,"Red Lentils, Tomatoes",4.8,2024-05-16,4,129,Shivpuri,22,Male,1,May,0,V2,0
113,114,1448,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",2.6,2024-05-04,2,150,Purnia,29,Male,1,May,0,V7,0
70,128,1005,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.7,2024-07-24,3,55,Jalna,31,Male,1,Jul,1,V8,0
83,106,1049,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.3,2024-09-12,1,198,Machilipatnam,40,Female,1,Sep,2,V7,0
81,123,1191,Rajma Chawal,"Kidney Beans, Rice",3.6,2024-03-17,5,129,Patna,39,Female,1,Mar,1,V2,0
199,132,1123,Masoor Dal,"Red Lentils, Tomatoes",4.8,2024-05-16,4,129,Shivpuri,22,Male,1,May,0,V2,0
61,119,1218,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",2.0,2024-03-05,4,111,Raiganj,20,Male,1,Mar,1,V10,0
174,102,1114,Chicken Curry,"Chicken, Tomatoes",1.7,2024-09-07,5,67,Fatehpur,27,Male,0,Sep,0,V9,1
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,1,Apr,2,V8,0
54,102,1441,Korma,"Meat or Vegetables, Yogurt",2.4,2024-04-06,5,90,Bijapur,29,Female,0,Apr,2,V2,1
65,100,1417,Thepla,"Wheat Flour, Fenugreek Leaves",1.9,2024-07-01,1,90,Amritsar,45,Male,1,Jul,0,V7,0
7,122,1000,Fish Fry,Fish,3.8,2024-04-10,1,120,Imphal,32,Female,0,Apr,2,V8,1
61,119,1218,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",2.0,2024-03-05,4,111,Raiganj,20,Male,1,Mar,1,V10,0
162,145,1296,Palak Paneer,"Spinach, Paneer, Tomatoes",1.5,2024-07-26,5,143,Karimnagar,36,Male,1,Jul,0,V6,0
4,123,1291,Chawal,"Rice, Water",2.6,2024-04-23,2,197,Eluru,28,Female,1,Apr,0,V6,0
10,123,1322,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.2,2024-04-18,3,60,Muzaffarpur,28,Male,1,Apr,1,V6,0
58,129,1231,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.3,2024-09-15,1,114,Gudivada,44,Male,1,Sep,0,V8,0
118,146,1269,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",3.6,2024-07-28,3,81,Jamshedpur,47,Male,1,Jul,1,V2,0
57,130,1196,Egg Curry,"Eggs, Tomatoes",2.3,2024-02-24,4,73,Junagadh,48,Male,0,Feb,1,V10,0
151,127,1233,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-07-10,4,77,Katni,34,Male,1,Jul,1,V6,0
182,119,1088,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.8,2024-06-11,3,93,Udaipur,40,Female,1,Jun,1,V9,0
100,131,1244,Aloo Gobi,"Potatoes, Cauliflower",3.5,2024-06-29,2,166,Mysore,26,Male,1,Jun,0,V5,0
67,123,1379,Dal Tadka,"Yellow Lentils, Tomatoes",2.8,2024-02-18,1,197,Meerut,24,Female,1,Feb,0,V3,0
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,0,Jun,2,V8,0
171,123,1246,Pulao,"Basmati Rice, Mixed Vegetables",2.5,2024-01-30,2,136,Tinsukia,31,Female,1,Jan,0,V3,0
126,124,1350,Biryani,"Basmati Rice, Chicken or Vegetables",4.7,2024-08-12,3,119,Raina,49,Female,0,Aug,0,V9,1
111,145,1229,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.7,2024-02-08,5,56,Nanded,37,Male,1,Feb,1,V6,0
12,141,1294,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",1.1,2024-01-08,2,138,Howrah,21,Female,1,Jan,0,V7,0
123,120,1442,Dosa,"Rice, Urad Dal, Potatoes",3.3,2024-04-28,5,81,Jamshedpur,25,Female,1,Apr,0,V6,0
197,133,1021,Chawal,"Rice, Water",4.2,2024-06-22,5,69,Kavali,44,Male,1,Jun,1,V2,0
178,136,1262,Masoor Dal,"Red Lentils, Tomatoes",4.0,2024-01-26,1,195,Serampore,31,Male,1,Jan,2,V8,0
15,135,1376,Biryani,"Basmati Rice, Chicken or Vegetables",1.1,2024-03-17,2,165,Rewa,25,Female,0,Mar,0,V2,1
130,134,1158,Dal Tadka,"Yellow Lentils, Tomatoes",2.9,2024-08-06,3,88,Bijapur,24,Male,1,Aug,2,V2,0
117,114,1414,Thepla,"Wheat Flour, Fenugreek Leaves",2.7,2024-03-04,4,146,Air Force,29,Female,1,Mar,1,V10,0
81,123,1191,Rajma Chawal,"Kidney Beans, Rice",3.6,2024-03-17,5,129,Patna,39,Female,1,Mar,1,V2,0
174,102,1114,Chicken Curry,"Chicken, Tomatoes",1.7,2024-09-07,5,67,Fatehpur,27,Male,0,Sep,0,V9,1
94,108,1259,Chawal,"Rice, Water",1.4,2024-04-29,1,57,Mahbubnagar,34,Female,1,Apr,0,V4,0
87,146,1071,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.2,2024-04-29,1,159,Surendranagar Dudhrej,44,Female,1,Apr,0,V2,0
175,100,1471,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-03-29,1,111,Sons Nagar,25,Male,1,Mar,1,V8,0
175,100,1471,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.2,2024-03-29,1,111,Sonipat,38,Male,1,Mar,2,V4,0
6,141,1250,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-05-02,3,113,Kulti,21,Female,1,May,1,V7,0
39,100,1334,Kadhi,"Gram Flour, Yogurt",4.1,2024-05-29,5,139,Sultan Pur Majra,21,Female,1,May,0,V9,0
145,115,1373,Matar Paneer,"Paneer, Peas, Tomatoes",4.0,2024-05-10,3,110,Thrissur,42,Male,1,May,2,V3,0
37,110,1326,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.2,2024-06-26,5,158,Tiruppur,49,Male,1,Jun,1,V2,0
108,114,1182,Masoor Dal,"Red Lentils, Tomatoes",3.4,2024-02-12,5,73,Rajkot,39,Female,1,Feb,0,V10,0
47,143,1246,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",4.9,2024-07-14,3,57,Amaravati,50,Female,1,Jul,1,V3,0
125,125,1028,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-02-15,2,160,Delhi,49,Female,1,Feb,0,V3,0
182,119,1088,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.8,2024-06-11,3,93,Udaipur,40,Female,1,Jun,1,V9,0
16,138,1299,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.8,2024-06-11,3,122,Srinagar,45,Male,1,Jun,0,V5,0
129,142,1310,Mutton Keema,Minced Mutton,1.2,2024-02-21,2,140,Chapra,37,Female,0,Feb,1,V7,1
91,121,1205,Masoor Dal,"Red Lentils, Tomatoes",3.8,2024-04-13,4,75,Indore,31,Male,1,Apr,0,V10,0
152,147,1309,Biryani,"Basmati Rice, Chicken or Vegetables",2.9,2024-02-01,2,59,Chennai,26,Female,0,Feb,1,V9,1
38,138,1065,Biryani,"Basmati Rice, Chicken or Vegetables",3.1,2024-05-27,2,53,Bidhannagar,23,Female,0,May,1,V3,1
153,127,1424,Kadhi,"Gram Flour, Yogurt",1.9,2024-07-25,1,126,Jalna,37,Female,1,Jul,1,V3,0
153,127,1424,Kadhi,"Gram Flour, Yogurt",1.9,2024-07-25,1,126,Sultan Pur Majra,21,Female,1,Jul,0,V9,0
105,101,1487,Biryani,"Basmati Rice, Chicken or Vegetables",3.8,2024-01-03,3,74,Hazaribagh,25,Male,0,Jan,1,V2,1
12,141,1294,Rajma Chawal,"Kidney Beans, Rice",1.4,2024-08-21,1,177,Muzaffarpur,23,Male,1,Aug,0,V4,0
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,1,Apr,2,V8,0
84,140,1221,Korma,"Meat or Vegetables, Yogurt",4.7,2024-07-20,5,143,Malda,48,Male,0,Jul,0,V10,1
157,106,1178,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.0,2024-03-16,4,128,Gorakhpur,48,Male,1,Mar,1,V9,0
73,145,1099,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.7,2024-04-16,3,52,Fatehpur,30,Male,1,Apr,1,V7,0
95,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,1,Jul,2,V4,0
7,122,1000,Fish Fry,Fish,3.8,2024-04-10,1,120,Imphal,32,Female,0,Apr,2,V8,1
87,146,1071,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.2,2024-04-29,1,159,Surendranagar Dudhrej,44,Female,1,Apr,0,V2,0
147,130,1228,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",1.1,2024-03-08,1,157,Phusro,31,Male,1,Mar,2,V3,0
154,130,1097,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",3.6,2024-03-12,1,83,Bhubaneswar,33,Female,1,Mar,0,V10,0
180,128,1160,Rajma Chawal,"Kidney Beans, Rice",4.2,2024-01-24,5,139,Nellore,49,Male,1,Jan,2,V3,0
19,125,1297,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.5,2024-03-07,5,164,Gandhidham,38,Female,1,Mar,1,V5,0
166,138,1491,Dal Tadka,"Yellow Lentils, Tomatoes",4.2,2024-02-03,5,145,Panipat,44,Female,1,Feb,0,V6,0
100,131,1244,Aloo Gobi,"Potatoes, Cauliflower",3.5,2024-06-29,2,166,Mysore,26,Male,1,Jun,0,V5,0
118,146,1269,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",3.6,2024-07-28,3,81,Jamshedpur,47,Male,1,Jul,1,V2,0
22,105,1184,Haldi Ki Sabzi,"Turmeric Root, Yogurt",4.5,2024-03-28,5,120,Kakinada,34,Female,1,Mar,1,V10,0
110,103,1355,Chawal,"Rice, Water",4.3,2024-01-08,4,193,Proddatur,37,Female,1,Jan,0,V2,0
84,140,1221,Korma,"Meat or Vegetables, Yogurt",4.7,2024-07-20,5,143,Malda,48,Male,0,Jul,0,V10,1
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,0,Jun,2,V8,0
51,125,1461,Dosa,"Rice, Urad Dal, Potatoes",1.2,2024-05-21,2,90,Bathinda,42,Male,1,May,1,V7,0
14,131,1381,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.5,2024-04-24,5,136,Darbhanga,48,Female,1,Apr,1,V1,0
190,133,1336,Dosa,"Rice, Urad Dal, Potatoes",1.8,2024-08-31,2,137,Narasaraopet,40,Male,1,Aug,0,V1,0
136,112,1133,Masoor Dal,"Red Lentils, Tomatoes",1.1,2024-01-24,5,85,Bhubaneswar,28,Female,1,Jan,1,V8,0
168,135,1469,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-01-24,1,176,Davanagere,39,Male,1,Jan,2,V10,0
161,115,1343,Masoor Dal,"Red Lentils, Tomatoes",1.5,2024-07-11,4,75,Bongaigaon,29,Male,1,Jul,0,V7,0
137,141,1078,Fish Fry,Fish,3.7,2024-08-21,3,112,Nagercoil,35,Male,0,Aug,1,V5,1
125,125,1028,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-02-15,2,160,Delhi,49,Female,1,Feb,0,V3,0
175,100,1471,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-03-29,1,111,Sonipat,38,Male,1,Mar,2,V4,0
10,123,1322,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.2,2024-04-18,3,60,Muzaffarpur,28,Male,1,Apr,1,V6,0
104,121,1146,Haldi Ki Sabzi,"Turmeric Root, Yogurt",4.6,2024-01-21,4,66,Sambhal,48,Male,1,Jan,1,V5,0
97,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,1,Jul,2,V4,0
55,130,1258,Masoor Dal,"Red Lentils, Tomatoes",3.1,2024-09-09,4,93,Aurangabad,24,Female,1,Sep,0,V1,0
165,118,1350,Pulao,"Basmati Rice, Mixed Vegetables",2.7,2024-07-06,2,118,Hapur,21,Female,1,Jul,2,V7,0
158,143,1229,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-03-10,1,154,Aurangabad,24,Female,1,Mar,2,V7,0
80,106,1489,Gudda Gobi,Kadoora (Root Meat),1.1,2024-07-08,2,146,Bally,37,Male,1,Jul,1,V5,0
112,132,1115,Sarson Ka Saag,"Mustard Greens, Spinach",1.1,2024-03-30,2,122,Jamalpur,26,Female,1,Mar,1,V4,0
199,132,1123,Masoor Dal,"Red Lentils, Tomatoes",4.8,2024-05-16,4,129,Shivpuri,22,Male,1,May,0,V2,0
18,145,1311,Palak Paneer,"Spinach, Paneer, Tomatoes",2.9,2024-07-09,4,194,Asansol,44,Male,1,Jul,1,V2,0
34,129,1158,Dosa,"Rice, Urad Dal, Potatoes",3.3,2024-03-11,3,83,Ajmer,20,Female,1,Mar,2,V10,0
123,120,1442,Dosa,"Rice, Urad Dal, Potatoes",3.3,2024-04-28,5,81,Jamshedpur,25,Female,1,Apr,0,V6,0
75,124,1124,Thepla,"Wheat Flour, Fenugreek Leaves",1.6,2024-07-31,2,51,Gurgaon,39,Female,1,Jul,1,V2,0
184,105,1103,Fish Fry,Fish,4.3,2024-09-18,3,106,Barasat,45,Male,0,Sep,2,V8,1
169,130,1321,Masoor Dal,"Red Lentils, Tomatoes",2.1,2024-05-12,3,127,Muzaffarpur,40,Female,1,May,1,V6,0
104,123,1196,Palak Paneer,"Spinach, Paneer, Tomatoes",3.5,2024-08-15,3,119,Madhyamgram,37,Male,1,Aug,2,V1,0
105,101,1487,Biryani,"Basmati Rice, Chicken or Vegetables",3.8,2024-01-03,3,74,Hazaribagh,25,Male,0,Jan,1,V2,1
15,135,1376,Biryani,"Basmati Rice, Chicken or Vegetables",1.1,2024-03-17,2,165,Rewa,25,Female,0,Mar,0,V2,1
74,139,1278,Thepla,"Wheat Flour, Fenugreek Leaves",3.9,2024-05-01,3,149,Bhatpara,32,Male,1,May,2,V8,0
150,135,1377,Matar Paneer,"Paneer, Peas, Tomatoes",4.9,2024-08-21,3,52,Hospet,21,Female,1,Aug,2,V5,0
89,130,1275,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-01-04,2,69,Jaunpur,35,Female,1,Jan,0,V8,0
49,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,0,Jul,1,V1,1
110,103,1355,Chawal,"Rice, Water",4.3,2024-01-08,4,193,Proddatur,37,Female,1,Jan,0,V2,0
81,123,1191,Rajma Chawal,"Kidney Beans, Rice",3.6,2024-03-17,5,129,Patna,39,Female,1,Mar,1,V2,0
